"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.699010558E1,3.847000122E-2,6.586303711E-2,9.866732025E0,9.867026844E0
5.700010158E1,4.550537109E-2,6.466552734E-2,9.864486694E0,9.864803602E0
5.701009858E1,4.311035156E-2,7.364685059E-2,9.854607239E0,9.854976722E0
5.702009558E1,4.236190796E-2,6.885681152E-2,9.866881714E0,9.867212907E0
5.703009358E1,4.595443726E-2,7.244934082E-2,9.866432648E0,9.866805659E0
5.704009058E1,3.966751099E-2,7.035369873E-2,9.866582336E0,9.866912899E0
5.705008858E1,3.996688843E-2,5.972579956E-2,9.874066772E0,9.874328289E0
5.706008558E1,4.281097412E-2,6.870712280E-2,9.857900391E0,9.858232781E0
5.707008358E1,4.311035156E-2,6.885681152E-2,9.868977356E0,9.869311719E0
5.708008158E1,4.281097412E-2,7.110214233E-2,9.848470001E0,9.848819709E0
5.709007858E1,4.086502075E-2,6.750961304E-2,9.849517822E0,9.849833949E0
5.710007558E1,4.191284180E-2,6.765930176E-2,9.858648834E0,9.858970093E0
5.711007258E1,4.745132446E-2,7.259902954E-2,9.872420197E0,9.872801162E0
5.712006958E1,4.580474854E-2,6.242019653E-2,9.866881714E0,9.867185471E0
5.713006758E1,3.727249146E-2,7.155120850E-2,9.859397278E0,9.859727354E0
5.714006458E1,4.056564331E-2,8.098159790E-2,9.851463776E0,9.851880131E0
5.715006158E1,4.026626587E-2,6.960525513E-2,9.860894165E0,9.861222034E0
5.716005958E1,4.161346436E-2,5.987548828E-2,9.860594788E0,9.860864380E0
5.717005658E1,3.607498169E-2,6.691085815E-2,9.859846344E0,9.860139370E0
5.718005258E1,4.700225830E-2,5.987548828E-2,9.870174866E0,9.870468386E0
5.719005058E1,3.906875610E-2,6.032455444E-2,9.863887939E0,9.864149771E0
5.720004758E1,4.071533203E-2,6.421646118E-2,9.843230896E0,9.843524570E0
5.721004558E1,4.520599365E-2,6.451583862E-2,9.856553192E0,9.856867997E0
5.722004358E1,4.251159668E-2,6.646179199E-2,9.876162415E0,9.876477532E0
5.723004158E1,4.610412598E-2,6.646179199E-2,9.866582336E0,9.866913892E0
5.724003958E1,4.281097412E-2,6.990463257E-2,9.868977356E0,9.869317782E0
5.725003758E1,4.161346436E-2,6.661148071E-2,9.861792297E0,9.862105053E0
5.726003458E1,4.385879517E-2,6.017486572E-2,9.857900391E0,9.858181613E0
5.727003158E1,5.328918457E-2,5.927673340E-2,9.862540741E0,9.862862837E0
5.728002958E1,5.074447632E-2,7.544311523E-2,9.862989807E0,9.863408873E0
5.729002658E1,4.580474854E-2,7.229965210E-2,9.869576111E0,9.869947210E0
5.730002458E1,4.191284180E-2,6.930587769E-2,9.862989807E0,9.863322357E0
5.731002058E1,5.119354248E-2,6.735992432E-2,9.867779846E0,9.868142542E0
5.732001558E1,5.014572144E-2,6.721023560E-2,9.865235138E0,9.865591525E0
5.733001158E1,3.697311401E-2,5.972579956E-2,9.859247589E0,9.859497817E0
5.734000758E1,3.936813354E-2,7.694000244E-2,9.867630157E0,9.868008641E0
5.735000458E1,4.296066284E-2,7.319778442E-2,9.877808990E0,9.878173616E0
5.736000058E1,4.041595459E-2,6.780899048E-2,9.880353699E0,9.880669042E0
5.736999658E1,4.146377563E-2,7.170089722E-2,9.863738251E0,9.864085996E0
5.737999358E1,4.655319214E-2,6.017486572E-2,9.859247589E0,9.859541127E0
5.738998958E1,3.787124634E-2,5.807922363E-2,9.860894165E0,9.861137924E0
5.739998558E1,3.981719971E-2,5.957611084E-2,9.860295410E0,9.860555780E0
5.740998158E1,4.445755005E-2,6.990463257E-2,9.857750702E0,9.858098804E0
5.741997758E1,3.367996216E-2,7.394622803E-2,9.858948212E0,9.859283048E0
5.742997358E1,3.787124634E-2,6.346801758E-2,9.865085449E0,9.865362302E0
5.743996858E1,3.876937866E-2,6.496490479E-2,9.874216461E0,9.874506278E0
5.744996458E1,4.311035156E-2,6.421646118E-2,9.869127045E0,9.869430119E0
5.745995958E1,4.595443726E-2,6.900650024E-2,9.869127045E0,9.869475281E0
5.746995558E1,3.996688843E-2,6.451583862E-2,9.861941986E0,9.862233996E0
5.747995083E1,4.311035156E-2,6.316864014E-2,9.855505371E0,9.855802093E0
5.748994683E1,4.490661621E-2,6.616241455E-2,9.858798523E0,9.859122800E0
5.749994083E1,3.772155762E-2,6.900650024E-2,9.864486694E0,9.864800178E0
5.750993583E1,3.832031250E-2,6.990463257E-2,9.862241364E0,9.862563552E0
5.751993183E1,4.430786133E-2,6.870712280E-2,9.868079224E0,9.868417878E0
5.752992683E1,4.326004028E-2,6.197113037E-2,9.872120819E0,9.872410107E0
5.753992283E1,4.296066284E-2,6.691085815E-2,9.877060547E0,9.877380611E0
5.754991783E1,3.921844482E-2,6.406677246E-2,9.875713348E0,9.875999027E0
5.755991283E1,4.475692749E-2,7.469467163E-2,9.857002258E0,9.857386875E0
5.756990883E1,4.565505981E-2,7.259902954E-2,9.857900391E0,9.858273435E0
5.757990483E1,4.550537109E-2,7.200027466E-2,9.867330780E0,9.867698389E0
5.758990083E1,4.700225830E-2,6.167175293E-2,9.877210236E0,9.877514599E0
5.759989683E1,4.969665527E-2,6.301895142E-2,9.866732025E0,9.867058427E0
5.760989283E1,4.101470947E-2,6.197113037E-2,9.861792297E0,9.862072295E0
5.761988883E1,3.532653809E-2,6.541397095E-2,9.875413971E0,9.875693801E0
5.762988483E1,4.116439819E-2,6.227050781E-2,9.863738251E0,9.864020702E0
5.763988083E1,4.101470947E-2,6.750961304E-2,9.850415955E0,9.850732675E0
5.764987683E1,3.457809448E-2,6.586303711E-2,9.852062531E0,9.852343360E0
5.765987283E1,3.068618774E-2,6.182144165E-2,9.866582336E0,9.866823731E0
5.766986783E1,3.308120728E-2,6.990463257E-2,9.861343231E0,9.861646483E0
5.767986383E1,3.906875610E-2,6.421646118E-2,9.873468018E0,9.873754140E0
5.768986083E1,4.101470947E-2,7.589218140E-2,9.870174866E0,9.870551844E0
5.769985583E1,4.221221924E-2,6.406677246E-2,9.857900391E0,9.858198950E0
5.770985183E1,4.475692749E-2,7.020401001E-2,9.861193542E0,9.861545004E0
5.771984783E1,4.969665527E-2,7.304809570E-2,9.867630157E0,9.868025674E0
5.772984383E1,3.936813354E-2,6.511459351E-2,9.863738251E0,9.864031733E0
5.773983883E1,4.415817261E-2,6.810836792E-2,9.863887939E0,9.864221914E0
5.774983483E1,4.296066284E-2,6.661148071E-2,9.858948212E0,9.859266836E0
5.775983083E1,4.595443726E-2,6.242019653E-2,9.868677979E0,9.868982376E0
5.776982583E1,4.131408691E-2,6.511459351E-2,9.865684204E0,9.865985586E0
5.777982283E1,4.131408691E-2,6.496490479E-2,9.873168640E0,9.873468807E0
5.778981883E1,4.415817261E-2,6.721023560E-2,9.865085449E0,9.865413224E0
5.779981483E1,4.086502075E-2,6.571334839E-2,9.871222687E0,9.871525998E0
5.780981083E1,3.966751099E-2,6.795867920E-2,9.870324554E0,9.870638212E0
5.781980683E1,4.385879517E-2,6.631210327E-2,9.862540741E0,9.862861185E0
5.782980283E1,3.966751099E-2,7.484436035E-2,9.868528290E0,9.868891822E0
5.783979983E1,4.849914551E-2,7.439529419E-2,9.862091675E0,9.862491522E0
5.784979683E1,5.149291992E-2,6.945556641E-2,9.862091675E0,9.862470674E0
5.785979283E1,5.209167480E-2,7.005432129E-2,9.861343231E0,9.861729639E0
5.786978883E1,4.760101318E-2,6.885681152E-2,9.866282959E0,9.866638057E0
5.787978483E1,4.086502075E-2,6.765930176E-2,9.867630157E0,9.867946729E0
5.788978083E1,4.191284180E-2,6.421646118E-2,9.869725800E0,9.870023698E0
5.789977683E1,3.697311401E-2,6.376739502E-2,9.865534515E0,9.865809879E0
5.790977383E1,3.442840576E-2,6.331832886E-2,9.860744476E0,9.861007867E0
5.791976983E1,4.101470947E-2,6.765930176E-2,9.862391052E0,9.862708414E0
5.792976483E1,4.311035156E-2,7.095245361E-2,9.851164398E0,9.851514237E0
5.793976083E1,4.790039063E-2,6.750961304E-2,9.855954437E0,9.856302038E0
5.794975683E1,5.538482666E-2,6.556365967E-2,9.855804749E0,9.856178434E0
5.795975283E1,4.685256958E-2,6.900650024E-2,9.863588562E0,9.863941219E0
5.796974883E1,4.266128540E-2,7.424560547E-2,9.865085449E0,9.865457076E0
5.797974483E1,4.266128540E-2,7.379653931E-2,9.865085449E0,9.865453706E0
5.798974083E1,4.505630493E-2,6.721023560E-2,9.865534515E0,9.865866336E0
5.799973683E1,4.385879517E-2,7.289840698E-2,9.855804749E0,9.856171925E0
5.800973183E1,4.191284180E-2,6.167175293E-2,9.869875488E0,9.870157154E0
5.801972783E1,3.098556519E-2,5.777984619E-2,9.858648834E0,9.858866844E0
5.802972383E1,4.505630493E-2,7.349716187E-2,9.870923309E0,9.871299756E0
5.803971883E1,4.490661621E-2,7.679031372E-2,9.862690430E0,9.863091598E0
5.804971483E1,3.113525391E-2,6.421646118E-2,9.873468018E0,9.873725936E0
5.805971083E1,4.056564331E-2,6.691085815E-2,9.871372375E0,9.871682491E0
5.806970683E1,4.475692749E-2,5.673202515E-2,9.855355682E0,9.855620596E0
5.807970283E1,3.802093506E-2,6.960525513E-2,9.868528290E0,9.868846999E0
5.808969883E1,4.296066284E-2,6.960525513E-2,9.869576111E0,9.869915051E0
5.809969483E1,4.954696655E-2,7.185058594E-2,9.863588562E0,9.863974692E0
5.810968983E1,4.939727783E-2,7.873626709E-2,9.861941986E0,9.862379998E0
5.811968583E1,4.281097412E-2,6.915618896E-2,9.858499146E0,9.858834655E0
5.812968083E1,3.847000122E-2,6.227050781E-2,9.859546967E0,9.859818657E0
5.813967583E1,4.041595459E-2,6.810836792E-2,9.865983582E0,9.866301446E0
5.814967083E1,4.520599365E-2,7.200027466E-2,9.866732025E0,9.867098281E0
5.815966683E1,4.700225830E-2,6.810836792E-2,9.867929535E0,9.868276510E0
5.816966283E1,4.086502075E-2,6.466552734E-2,9.873767395E0,9.874063710E0
5.817965883E1,4.460723877E-2,7.080276489E-2,9.868528290E0,9.868883090E0
5.818965383E1,4.146377563E-2,6.855743408E-2,9.858499146E0,9.858824715E0
5.819964983E1,3.936813354E-2,6.870712280E-2,9.861343231E0,9.861661160E0
5.820964483E1,4.475692749E-2,7.289840698E-2,9.866432648E0,9.866803462E0
5.821964083E1,5.119354248E-2,6.691085815E-2,9.862540741E0,9.862900573E0
5.822963583E1,3.682342529E-2,5.598358154E-2,9.863588562E0,9.863816171E0
5.823963183E1,4.311035156E-2,6.466552734E-2,9.861043854E0,9.861350111E0
5.824962683E1,3.891906738E-2,6.721023560E-2,9.862391052E0,9.862696851E0
5.825962283E1,4.101470947E-2,6.601272583E-2,9.867630157E0,9.867936198E0
5.826961783E1,4.400848389E-2,7.514373779E-2,9.867031403E0,9.867415671E0
5.827961283E1,4.191284180E-2,7.664062500E-2,9.852361908E0,9.852749141E0
5.828960783E1,4.610412598E-2,6.227050781E-2,9.867330780E0,9.867634971E0
5.829960283E1,4.266128540E-2,6.885681152E-2,9.859696655E0,9.860029380E0
5.830959883E1,4.370910645E-2,7.993377686E-2,9.864486694E0,9.864907381E0
5.831959483E1,4.790039063E-2,7.409591675E-2,9.858499146E0,9.858893957E0
5.832959183E1,4.939727783E-2,5.748046875E-2,9.858050079E0,9.858341415E0
5.833958783E1,4.670288086E-2,6.451583862E-2,9.866282959E0,9.866604425E0
5.834958283E1,3.562591553E-2,6.496490479E-2,9.863588562E0,9.863866836E0
5.835957883E1,4.296066284E-2,6.646179199E-2,9.876910858E0,9.877227895E0
5.836957483E1,4.400848389E-2,6.346801758E-2,9.879904633E0,9.880206500E0
5.837956983E1,4.849914551E-2,6.436614990E-2,9.873767395E0,9.874096300E0
5.838956483E1,3.757186890E-2,6.870712280E-2,9.864636383E0,9.864947201E0
5.839956083E1,4.116439819E-2,8.128097534E-2,9.863438873E0,9.863859666E0
5.840955683E1,4.041595459E-2,6.810836792E-2,9.859247589E0,9.859565671E0
5.841955283E1,4.430786133E-2,6.706054688E-2,9.861792297E0,9.862119834E0
5.842954783E1,4.191284180E-2,7.200027466E-2,9.864486694E0,9.864838492E0
5.843954383E1,3.876937866E-2,7.020401001E-2,9.869127045E0,9.869452887E0
5.844953983E1,4.146377563E-2,7.783813477E-2,9.861941986E0,9.862336323E0
5.845953683E1,4.385879517E-2,7.259902954E-2,9.857151947E0,9.857516864E0
5.846953283E1,4.340972900E-2,5.792953491E-2,9.863738251E0,9.864003878E0
5.847952808E1,4.116439819E-2,6.271957397E-2,9.868079224E0,9.868364394E0
5.848952508E1,4.116439819E-2,5.957611084E-2,9.873917084E0,9.874182619E0
5.849952108E1,5.313949585E-2,6.915618896E-2,9.867779846E0,9.868165254E0
5.850951708E1,3.622467041E-2,6.556365967E-2,9.864187317E0,9.864471716E0
5.851951408E1,4.071533203E-2,6.107299805E-2,9.868827667E0,9.869100626E0
5.852951008E1,3.876937866E-2,6.451583862E-2,9.863139496E0,9.863426690E0
5.853950608E1,4.236190796E-2,7.229965210E-2,9.873917084E0,9.874272649E0
5.854950208E1,4.595443726E-2,6.795867920E-2,9.868079224E0,9.868420226E0
5.855949908E1,4.879852295E-2,6.885681152E-2,9.874216461E0,9.874577119E0
5.856949508E1,3.727249146E-2,6.990463257E-2,9.872569885E0,9.872887725E0
5.857949208E1,4.700225830E-2,6.780899048E-2,9.865384827E0,9.865729829E0
5.858948908E1,5.059478760E-2,6.840774536E-2,9.860295410E0,9.860662505E0
5.859948408E1,4.909790039E-2,6.885681152E-2,9.858648834E0,9.859011548E0
5.860948108E1,3.802093506E-2,6.481521606E-2,9.865983582E0,9.866269743E0
5.861947708E1,4.834945679E-2,6.601272583E-2,9.871671753E0,9.872010866E0
5.862947308E1,4.475692749E-2,6.750961304E-2,9.863887939E0,9.864220497E0
5.863947008E1,3.607498169E-2,7.723937988E-2,9.867630157E0,9.867998391E0
5.864946708E1,4.969665527E-2,7.080276489E-2,9.872120819E0,9.872499798E0
5.865946308E1,4.281097412E-2,6.451583862E-2,9.863887939E0,9.864191825E0
5.866946008E1,4.086502075E-2,6.840774536E-2,9.865085449E0,9.865407264E0
5.867945608E1,3.996688843E-2,6.391708374E-2,9.869725800E0,9.870013683E0
5.868945308E1,4.819976807E-2,6.182144165E-2,9.859397278E0,9.859708910E0
5.869944908E1,4.236190796E-2,7.798782349E-2,9.862091675E0,9.862491006E0
5.870944508E1,3.832031250E-2,6.167175293E-2,9.859996033E0,9.860263364E0
5.871944108E1,4.355941772E-2,6.107299805E-2,9.861343231E0,9.861628550E0
5.872943808E1,3.996688843E-2,6.451583862E-2,9.863438873E0,9.863730838E0
5.873943408E1,4.161346436E-2,6.331832886E-2,9.874665527E0,9.874956211E0
5.874943008E1,4.535568237E-2,6.825805664E-2,9.869576111E0,9.869916358E0
5.875942608E1,4.790039063E-2,7.738906860E-2,9.854008484E0,9.854428787E0
5.876942208E1,4.505630493E-2,6.975494385E-2,9.860594788E0,9.860944447E0
5.877941808E1,4.655319214E-2,7.244934082E-2,9.856104126E0,9.856480338E0
5.878941508E1,4.460723877E-2,7.020401001E-2,9.869127045E0,9.869477546E0
5.879941108E1,3.966751099E-2,6.930587769E-2,9.872420197E0,9.872743152E0
5.880940708E1,4.415817261E-2,6.870712280E-2,9.874815216E0,9.875152969E0
5.881940208E1,4.355941772E-2,7.065307617E-2,9.862840118E0,9.863189367E0
5.882939808E1,4.116439819E-2,7.244934082E-2,9.861492920E0,9.861844960E0
5.883939408E1,4.086502075E-2,6.197113037E-2,9.870174866E0,9.870454004E0
5.884939008E1,4.520599365E-2,6.541397095E-2,9.864337006E0,9.864657477E0
5.885938508E1,4.086502075E-2,6.706054688E-2,9.860445099E0,9.860757811E0
5.886938108E1,4.191284180E-2,7.229965210E-2,9.861941986E0,9.862296064E0
5.887937708E1,4.071533203E-2,6.691085815E-2,9.867181091E0,9.867491955E0
5.888937308E1,4.430786133E-2,6.316864014E-2,9.861492920E0,9.861794769E0
5.889936908E1,4.251159668E-2,6.017486572E-2,9.848320312E0,9.848595901E0
5.890936508E1,4.505630493E-2,7.095245361E-2,9.868677979E0,9.869035888E0
5.891936108E1,4.475692749E-2,7.798782349E-2,9.873617706E0,9.874027137E0
5.892935708E1,4.715194702E-2,6.586303711E-2,9.859247589E0,9.859580329E0
5.893935308E1,4.086502075E-2,6.945556641E-2,9.863738251E0,9.864067432E0
5.894934908E1,2.649490356E-2,6.481521606E-2,9.870174866E0,9.870423237E0
5.895934508E1,4.161346436E-2,6.616241455E-2,9.862241364E0,9.862551083E0
5.896934108E1,4.340972900E-2,6.271957397E-2,9.867929535E0,9.868224331E0
5.897933808E1,3.876937866E-2,7.349716187E-2,9.851912842E0,9.852263270E0
5.898933408E1,4.385879517E-2,7.020401001E-2,9.857301636E0,9.857649199E0
5.899933008E1,3.697311401E-2,6.646179199E-2,9.860744476E0,9.861037765E0
5.900932608E1,4.685256958E-2,6.765930176E-2,9.856253815E0,9.856597395E0
5.901932208E1,3.906875610E-2,6.691085815E-2,9.877808990E0,9.878112871E0
5.902931808E1,3.832031250E-2,6.721023560E-2,9.872869263E0,9.873172395E0
5.903931308E1,3.876937866E-2,6.107299805E-2,9.879006500E0,9.879271350E0
5.904930908E1,3.622467041E-2,7.125183105E-2,9.873468018E0,9.873791559E0
5.905930508E1,4.116439819E-2,6.885681152E-2,9.869576111E0,9.869902146E0
5.906930008E1,4.520599365E-2,7.723937988E-2,9.868228912E0,9.868634727E0
5.907929608E1,4.370910645E-2,7.140151978E-2,9.870174866E0,9.870529902E0
5.908929208E1,4.340972900E-2,6.526428223E-2,9.867031403E0,9.867342729E0
5.909928808E1,3.637435913E-2,7.409591675E-2,9.857750702E0,9.858096277E0
5.910928408E1,4.236190796E-2,7.170089722E-2,9.860744476E0,9.861096145E0
5.911928008E1,4.595443726E-2,7.334747314E-2,9.873767395E0,9.874146760E0
5.912927508E1,4.326004028E-2,7.484436035E-2,9.870623932E0,9.871002478E0
5.913927008E1,3.802093506E-2,5.852828979E-2,9.860894165E0,9.861141155E0
5.914926508E1,4.191284180E-2,6.451583862E-2,9.861492920E0,9.861793021E0
5.915926108E1,4.266128540E-2,6.271957397E-2,9.861492920E0,9.861784643E0
5.916925608E1,4.535568237E-2,6.900650024E-2,9.870324554E0,9.870669980E0
5.917925308E1,3.921844482E-2,6.391708374E-2,9.865833893E0,9.866118886E0
5.918924808E1,4.116439819E-2,7.319778442E-2,9.860145721E0,9.860503338E0
5.919924408E1,4.445755005E-2,6.301895142E-2,9.864187317E0,9.864488800E0
5.920924008E1,3.682342529E-2,6.032455444E-2,9.872270508E0,9.872523487E0
5.921923508E1,4.296066284E-2,5.568420410E-2,9.860145721E0,9.860396544E0
5.922923108E1,4.370910645E-2,6.256988525E-2,9.868528290E0,9.868823440E0
5.923922708E1,3.787124634E-2,7.514373779E-2,9.864037628E0,9.864396542E0
5.924922208E1,4.236190796E-2,6.975494385E-2,9.862840118E0,9.863177758E0
5.925921708E1,4.550537109E-2,7.244934082E-2,9.867330780E0,9.867701676E0
5.926921208E1,4.221221924E-2,6.616241455E-2,9.868378601E0,9.868690671E0
5.927920808E1,3.547622681E-2,6.945556641E-2,9.867330780E0,9.867638996E0
5.928920308E1,4.790039063E-2,6.256988525E-2,9.860744476E0,9.861059328E0
5.929919908E1,4.460723877E-2,6.256988525E-2,9.858050079E0,9.858349566E0
5.930919508E1,3.861968994E-2,6.556365967E-2,9.859846344E0,9.860139958E0
5.931919108E1,3.906875610E-2,7.289840698E-2,9.865833893E0,9.866180565E0
5.932918608E1,3.622467041E-2,6.286926270E-2,9.860145721E0,9.860412690E0
5.933918208E1,4.505630493E-2,6.825805664E-2,9.870474243E0,9.870813088E0
5.934917908E1,4.041595459E-2,6.511459351E-2,9.865235138E0,9.865532813E0
5.935917408E1,4.266128540E-2,6.481521606E-2,9.859097900E0,9.859403248E0
5.936917008E1,4.834945679E-2,7.439529419E-2,9.867330780E0,9.867729681E0
5.937916708E1,4.834945679E-2,7.679031372E-2,9.862989807E0,9.863407239E0
5.938916208E1,3.936813354E-2,6.182144165E-2,9.874665527E0,9.874937520E0
5.939915708E1,4.550537109E-2,6.182144165E-2,9.868228912E0,9.868527474E0
5.940915308E1,4.475692749E-2,6.945556641E-2,9.856852570E0,9.857198884E0
5.941914908E1,3.847000122E-2,6.780899048E-2,9.853260040E0,9.853568461E0
5.942914408E1,3.712280273E-2,6.376739502E-2,9.866282959E0,9.866558864E0
5.943913908E1,3.667373657E-2,7.170089722E-2,9.869127045E0,9.869455639E0
5.944913508E1,4.026626587E-2,6.990463257E-2,9.856104126E0,9.856434273E0
5.945913108E1,4.056564331E-2,7.259902954E-2,9.864037628E0,9.864388198E0
5.946912708E1,3.517684937E-2,7.140151978E-2,9.853409729E0,9.853731216E0
5.947912321E1,4.430786133E-2,7.514373779E-2,9.861343231E0,9.861729062E0
5.948911921E1,3.517684937E-2,7.005432129E-2,9.859397278E0,9.859708905E0
5.949911521E1,4.864883423E-2,7.065307617E-2,9.861193542E0,9.861566643E0
5.950911021E1,4.864883423E-2,6.271957397E-2,9.857750702E0,9.858070265E0
5.951910621E1,4.251159668E-2,7.065307617E-2,9.855954437E0,9.856299354E0
5.952910221E1,4.281097412E-2,7.649093628E-2,9.867330780E0,9.867720120E0
5.953909821E1,4.700225830E-2,6.586303711E-2,9.866732025E0,9.867063799E0
5.954909421E1,4.011657715E-2,6.227050781E-2,9.862690430E0,9.862968593E0
5.955909021E1,4.281097412E-2,7.334747314E-2,9.865833893E0,9.866199422E0
5.956908721E1,4.730163574E-2,7.454498291E-2,9.868528290E0,9.868923194E0
5.957908321E1,4.505630493E-2,6.930587769E-2,9.860295410E0,9.860641914E0
5.958907921E1,4.535568237E-2,6.526428223E-2,9.864935760E0,9.865255908E0
5.959907621E1,4.340972900E-2,7.065307617E-2,9.861043854E0,9.861392505E0
5.960907221E1,3.667373657E-2,6.017486572E-2,9.868079224E0,9.868330839E0
5.961906921E1,4.565505981E-2,6.750961304E-2,9.865983582E0,9.866320184E0
5.962906521E1,3.876937866E-2,6.975494385E-2,9.861343231E0,9.861666144E0
5.963906121E1,3.517684937E-2,6.646179199E-2,9.862091675E0,9.862378353E0
5.964905821E1,3.727249146E-2,6.930587769E-2,9.863139496E0,9.863453414E0
5.965905521E1,3.203338623E-2,7.125183105E-2,9.866582336E0,9.866891606E0
5.966905021E1,4.565505981E-2,6.661148071E-2,9.861043854E0,9.861374517E0
5.967904621E1,4.311035156E-2,7.200027466E-2,9.863289185E0,9.863646186E0
5.968904121E1,4.505630493E-2,7.813751221E-2,9.861043854E0,9.861456354E0
5.969903821E1,4.550537109E-2,7.140151978E-2,9.859696655E0,9.860060195E0
5.970903421E1,4.370910645E-2,6.406677246E-2,9.868977356E0,9.869282096E0
5.971903021E1,4.251159668E-2,7.334747314E-2,9.856253815E0,9.856618403E0
5.972902521E1,4.445755005E-2,7.544311523E-2,9.860894165E0,9.861282973E0
5.973902121E1,3.517684937E-2,6.795867920E-2,9.858349457E0,9.858646449E0
5.974901621E1,3.891906738E-2,6.122268677E-2,9.858199768E0,9.858466695E0
5.975901221E1,4.026626587E-2,6.227050781E-2,9.857002258E0,9.857281193E0
5.976900821E1,4.430786133E-2,7.125183105E-2,9.870623932E0,9.870980540E0
5.977900321E1,4.176315308E-2,6.960525513E-2,9.874515839E0,9.874849472E0
5.978899921E1,4.131408691E-2,6.975494385E-2,9.867779846E0,9.868112874E0
5.979899521E1,3.562591553E-2,6.750961304E-2,9.862241364E0,9.862536766E0
5.980899121E1,3.921844482E-2,6.601272583E-2,9.853858795E0,9.854157951E0
5.981898721E1,4.430786133E-2,6.331832886E-2,9.859546967E0,9.859849836E0
5.982898421E1,4.161346436E-2,7.409591675E-2,9.863588562E0,9.863954643E0
5.983898021E1,4.176315308E-2,7.274871826E-2,9.851014709E0,9.851371851E0
5.984897721E1,4.550537109E-2,6.840774536E-2,9.858349457E0,9.858691818E0
5.985897321E1,4.041595459E-2,6.331832886E-2,9.864935760E0,9.865221752E0
5.986896921E1,3.787124634E-2,7.095245361E-2,9.871072998E0,9.871400641E0
5.987896721E1,4.520599365E-2,7.229965210E-2,9.863738251E0,9.864106807E0
5.988896321E1,4.296066284E-2,6.855743408E-2,9.861642609E0,9.861974482E0
5.989896021E1,4.550537109E-2,6.077362061E-2,9.862091675E0,9.862383909E0
5.990895721E1,4.760101318E-2,6.451583862E-2,9.869725800E0,9.870051444E0
5.991895321E1,3.906875610E-2,7.334747314E-2,9.856403503E0,9.856753839E0
5.992894821E1,5.044509888E-2,7.334747314E-2,9.856553192E0,9.856955178E0
5.993894421E1,3.427871704E-2,7.888595581E-2,9.866582336E0,9.866957232E0
5.994893921E1,4.086502075E-2,6.676116943E-2,9.857750702E0,9.858061468E0
5.995893521E1,3.652404785E-2,7.020401001E-2,9.856553192E0,9.856870875E0
5.996893021E1,3.996688843E-2,7.229965210E-2,9.866133270E0,9.866479124E0
5.997892521E1,3.861968994E-2,6.855743408E-2,9.866432648E0,9.866746414E0
5.998892121E1,3.053649902E-2,6.152206421E-2,9.870174866E0,9.870413837E0
5.999891721E1,4.355941772E-2,7.110214233E-2,9.867181091E0,9.867533411E0
6.000891321E1,4.176315308E-2,7.289840698E-2,9.861642609E0,9.862000470E0
6.001890821E1,3.966751099E-2,6.421646118E-2,9.867929535E0,9.868218207E0
6.002890421E1,4.266128540E-2,6.676116943E-2,9.871072998E0,9.871390944E0
6.003889921E1,4.625381470E-2,6.197113037E-2,9.872270508E0,9.872573363E0
6.004889621E1,4.864883423E-2,6.721023560E-2,9.870923309E0,9.871272000E0
6.005889221E1,3.802093506E-2,6.601272583E-2,9.871522064E0,9.871816000E0
6.006888921E1,4.161346436E-2,7.244934082E-2,9.868528290E0,9.868881963E0
6.007888621E1,4.056564331E-2,5.852828979E-2,9.860744476E0,9.861001610E0
6.008888221E1,3.532653809E-2,8.098159790E-2,9.856553192E0,9.856949164E0
6.009887821E1,4.415817261E-2,7.664062500E-2,9.855056305E0,9.855453237E0
6.010887521E1,4.011657715E-2,7.304809570E-2,9.857002258E0,9.857354558E0
6.011887121E1,4.954696655E-2,7.020401001E-2,9.857750702E0,9.858125197E0
6.012886821E1,4.236190796E-2,6.840774536E-2,9.868677979E0,9.869005988E0
6.013886521E1,5.224136353E-2,6.870712280E-2,9.865085449E0,9.865463028E0
6.014886221E1,5.149291992E-2,7.319778442E-2,9.870174866E0,9.870580597E0
6.015885821E1,4.670288086E-2,7.768844604E-2,9.874964905E0,9.875380931E0
6.016885521E1,3.936813354E-2,7.080276489E-2,9.871971130E0,9.872303525E0
6.017885121E1,4.580474854E-2,6.496490479E-2,9.861193542E0,9.861513910E0
6.018884721E1,4.700225830E-2,6.706054688E-2,9.856403503E0,9.856743699E0
6.019884421E1,4.026626587E-2,7.559280396E-2,9.867929535E0,9.868301219E0
6.020884021E1,4.640350342E-2,6.511459351E-2,9.874066772E0,9.874390504E0
6.021883621E1,4.385879517E-2,6.062393188E-2,9.873917084E0,9.874200597E0
6.022883321E1,4.041595459E-2,6.631210327E-2,9.867929535E0,9.868235103E0
6.023883021E1,3.278182983E-2,7.155120850E-2,9.857601013E0,9.857915193E0
6.024882721E1,4.236190796E-2,6.855743408E-2,9.862091675E0,9.862420943E0
6.025882521E1,4.385879517E-2,6.301895142E-2,9.860744476E0,9.861043383E0
6.026882221E1,4.340972900E-2,6.511459351E-2,9.871522064E0,9.871832260E0
6.027882021E1,4.595443726E-2,6.286926270E-2,9.870025177E0,9.870332383E0
6.028881721E1,4.700225830E-2,6.571334839E-2,9.866282959E0,9.866613750E0
