"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.732745787E1,1.044827271E-1,4.694986725E0,8.667425995E0,9.857894824E0
8.733745287E1,9.894424438E-2,4.686903534E0,8.677006073E0,9.862418014E0
8.734744787E1,9.774673462E-2,4.674030304E0,8.668473816E0,9.848784291E0
8.735744388E1,1.070274353E-1,4.687801666E0,8.658294983E0,9.846472025E0
8.736743888E1,1.028361511E-1,4.685406647E0,8.675359497E0,9.860297821E0
8.737743388E1,9.505233765E-2,4.678970032E0,8.676407318E0,9.858084979E0
8.738742988E1,1.062789917E-1,4.672533417E0,8.667725372E0,9.847503586E0
8.739742488E1,1.088237000E-1,4.680915985E0,8.674611053E0,9.857570390E0
8.740741988E1,1.019380188E-1,4.680915985E0,8.678053894E0,9.860526619E0
8.741741488E1,1.131646729E-1,4.684807892E0,8.658294983E0,9.845115705E0
8.742741088E1,1.005908203E-1,4.690645752E0,8.668174438E0,9.856445819E0
8.743740588E1,9.624984741E-2,4.687352600E0,8.674012299E0,9.859970983E0
8.744739988E1,9.610015869E-2,4.682263184E0,8.677155762E0,9.860317230E0
8.745739588E1,1.082249451E-1,4.688699799E0,8.660091248E0,9.848492212E0
8.746739088E1,1.044827271E-1,4.685706024E0,8.675808563E0,9.860852489E0
8.747738587E1,1.065783691E-1,4.684957581E0,8.675958252E0,9.860650996E0
8.748738087E1,1.073268127E-1,4.685107269E0,8.676407318E0,9.861125348E0
8.749737688E1,1.094224548E-1,4.683161316E0,8.671916656E0,9.856272707E0
8.750737188E1,1.025367737E-1,4.677323456E0,8.663683777E0,9.846181244E0
8.751736688E1,9.924362183E-2,4.684807892E0,8.671617279E0,9.856684053E0
8.752736188E1,1.002914429E-1,4.686903534E0,8.673263855E0,9.859139364E0
8.753735688E1,1.037342834E-1,4.684059448E0,8.667575684E0,9.852818985E0
8.754735188E1,1.059796143E-1,4.687502289E0,8.665030975E0,9.852241937E0
8.755734688E1,1.020877075E-1,4.692292328E0,8.673563232E0,9.861983996E0
8.756734188E1,1.047821045E-1,4.686304779E0,8.672964478E0,9.858638070E0
8.757733688E1,1.077758789E-1,4.687202911E0,8.662486267E0,9.849880969E0
8.758733088E1,1.050814819E-1,4.690496063E0,8.679999847E0,9.866822831E0
8.759732588E1,1.125659180E-1,4.691094818E0,8.667725372E0,9.856394108E0
8.760732088E1,1.082249451E-1,4.690046997E0,8.669970703E0,9.857821538E0
8.761731588E1,9.999206543E-2,4.686604156E0,8.670569458E0,9.856623745E0
8.762731088E1,1.032852173E-1,4.688250732E0,8.668174438E0,9.855334132E0
8.763730588E1,1.073268127E-1,4.681514740E0,8.672066345E0,9.855599119E0
8.764730088E1,1.043330383E-1,4.683760071E0,8.666527863E0,9.851761212E0
8.765729688E1,1.032852173E-1,4.679568787E0,8.663983154E0,9.847519280E0
8.766729188E1,1.112187195E-1,4.684807892E0,8.676257629E0,9.860894535E0
8.767728688E1,1.025367737E-1,4.690046997E0,8.673862610E0,9.861183864E0
8.768728187E1,1.059796143E-1,4.688999176E0,8.674910431E0,9.861643673E0
8.769727788E1,9.131011963E-2,4.689448242E0,8.662635956E0,9.850914884E0
8.770727288E1,9.415420532E-2,4.690945129E0,8.672365723E0,9.860210872E0
8.771726887E1,1.053808594E-1,4.686304779E0,8.676557007E0,9.861805063E0
8.772726388E1,1.004411316E-1,4.683909760E0,8.674012299E0,9.858376561E0
8.773725888E1,1.022373962E-1,4.685706024E0,8.665629730E0,9.851874545E0
8.774725388E1,1.076261902E-1,4.688400421E0,8.677155762E0,9.863352068E0
8.775724888E1,1.083746338E-1,4.686903534E0,8.658893738E0,9.846585731E0
8.776724488E1,1.104702759E-1,4.682712250E0,8.658294983E0,9.844088059E0
8.777723988E1,9.924362183E-2,4.692442017E0,8.679999847E0,9.867687608E0
8.778723488E1,9.879455566E-2,4.685706024E0,8.661887512E0,9.848547943E0
8.779723088E1,1.049317932E-1,4.688400421E0,8.669072571E0,9.856212682E0
8.780722588E1,1.053808594E-1,4.689897308E0,8.669970703E0,9.857719507E0
8.781722088E1,1.083746338E-1,4.688849487E0,8.672814789E0,9.859755115E0
8.782721688E1,1.071771240E-1,4.680915985E0,8.669970703E0,9.853469104E0
8.783721288E1,1.017883301E-1,4.688250732E0,8.666378174E0,9.853738704E0
8.784720788E1,1.008901978E-1,4.684059448E0,8.661288757E0,9.847259247E0
8.785720288E1,1.040336609E-1,4.689747620E0,8.666976929E0,9.855001006E0
8.786719913E1,1.040336609E-1,4.687053223E0,8.671018524E0,9.857274124E0
8.787719413E1,1.125659180E-1,4.681065674E0,8.677155762E0,9.859922872E0
8.788719013E1,1.080752563E-1,4.687053223E0,8.674012299E0,9.859951193E0
8.789718713E1,9.759704590E-2,4.693040771E0,8.663234711E0,9.853212294E0
8.790718313E1,1.032852173E-1,4.693489838E0,8.669521637E0,9.859012126E0
8.791717913E1,1.154100037E-1,4.685556335E0,8.662037201E0,9.848789068E0
8.792717513E1,1.019380188E-1,4.674479370E0,8.676107941E0,9.855759623E0
8.793717213E1,1.020877075E-1,4.676575012E0,8.668623505E0,9.850167979E0
8.794716713E1,1.019380188E-1,4.691843262E0,8.665330353E0,9.854528638E0
8.795716313E1,1.017883301E-1,4.689897308E0,8.678652649E0,9.865318516E0
8.796715913E1,1.053808594E-1,4.689148865E0,8.664282532E0,9.852360833E0
8.797715613E1,1.139131165E-1,4.691244507E0,8.664282532E0,9.853453355E0
8.798715213E1,1.097218323E-1,4.690945129E0,8.662935333E0,9.852078647E0
8.799714913E1,1.067280579E-1,4.686753845E0,8.680598602E0,9.865588912E0
8.800714413E1,1.070274353E-1,4.698279877E0,8.674311676E0,9.865544675E0
8.801714013E1,1.041833496E-1,4.692142639E0,8.669970703E0,9.858775213E0
8.802713513E1,1.022373962E-1,4.680167542E0,8.664581909E0,9.848319672E0
8.803713113E1,9.879455566E-2,4.684209137E0,8.668623505E0,9.853761164E0
8.804712613E1,1.022373962E-1,4.677772522E0,8.664432220E0,9.847050013E0
8.805712212E1,1.073268127E-1,4.688400421E0,8.656199341E0,9.844917703E0
8.806711813E1,9.804611206E-2,4.688999176E0,8.667425995E0,9.854978422E0
8.807711313E1,1.031355286E-1,4.678820343E0,8.666078796E0,9.849005962E0
8.808710813E1,1.029858398E-1,4.687053223E0,8.673263855E0,9.859238302E0
8.809710313E1,9.759704590E-2,4.689298553E0,8.665779419E0,9.853668304E0
8.810709913E1,1.112187195E-1,4.686005402E0,8.664132843E0,9.850797640E0
8.811709413E1,1.088237000E-1,4.682562561E0,8.669671326E0,9.854006070E0
8.812708813E1,1.019380188E-1,4.683460693E0,8.670419769E0,9.855017727E0
8.813708413E1,1.007405090E-1,4.681963806E0,8.674311676E0,9.857718640E0
8.814707913E1,1.064286804E-1,4.676275635E0,8.658893738E0,9.841510130E0
8.815707413E1,1.056802368E-1,4.678970032E0,8.665929108E0,9.848972341E0
8.816707013E1,1.001417542E-1,4.686155090E0,8.671018524E0,9.856806793E0
8.817706513E1,1.022373962E-1,4.680616608E0,8.665929108E0,9.849718352E0
8.818706013E1,1.035845947E-1,4.677622833E0,8.655750275E0,9.839354550E0
8.819705613E1,9.879455566E-2,4.678371277E0,8.677455139E0,9.858759854E0
8.820705212E1,1.035845947E-1,4.684358826E0,8.669821014E0,9.854934997E0
8.821704712E1,1.086740112E-1,4.684508514E0,8.666976929E0,9.852559015E0
8.822704313E1,1.059796143E-1,4.687202911E0,8.672665100E0,9.858814470E0
8.823703913E1,1.022373962E-1,4.676425323E0,8.665030975E0,9.846936991E0
8.824703413E1,1.005908203E-1,4.681365051E0,8.673413544E0,9.856642418E0
8.825702913E1,9.834548950E-2,4.684508514E0,8.676706696E0,9.861010645E0
8.826702513E1,1.038839722E-1,4.682263184E0,8.669521637E0,9.853678796E0
8.827702113E1,1.070274353E-1,4.687951355E0,8.668623505E0,9.855626629E0
8.828701713E1,1.098715210E-1,4.683460693E0,8.671916656E0,9.856419954E0
8.829701313E1,1.098715210E-1,4.683760071E0,8.670719147E0,9.855508646E0
8.830701013E1,1.008901978E-1,4.686753845E0,8.677604828E0,9.862893388E0
8.831700612E1,1.086740112E-1,4.677772522E0,8.665480042E0,9.848040930E0
8.832700112E1,9.879455566E-2,4.682861938E0,8.664881287E0,9.849828628E0
8.833699713E1,1.116677856E-1,4.687352600E0,8.674311676E0,9.860396906E0
8.834699213E1,1.067280579E-1,4.684209137E0,8.674461365E0,9.858979972E0
8.835698713E1,1.041833496E-1,4.682113495E0,8.666827240E0,9.851240295E0
8.836698313E1,9.759704590E-2,4.679269409E0,8.672665100E0,9.854958515E0
8.837697713E1,9.894424438E-2,4.687502289E0,8.681197357E0,9.866390182E0
8.838697213E1,1.046324158E-1,4.680766296E0,8.670868835E0,9.854160919E0
8.839696813E1,1.022373962E-1,4.684358826E0,8.675808563E0,9.860188858E0
8.840696413E1,1.044827271E-1,4.694238281E0,8.668024750E0,9.858064858E0
8.841695913E1,1.005908203E-1,4.682562561E0,8.668623505E0,9.852996707E0
8.842695413E1,9.834548950E-2,4.679568787E0,8.666378174E0,9.849575956E0
8.843694913E1,1.068777466E-1,4.687951355E0,8.672216034E0,9.858785001E0
8.844694413E1,1.056802368E-1,4.689448242E0,8.667126617E0,9.855007708E0
8.845693913E1,1.025367737E-1,4.678221588E0,8.673114166E0,9.854906410E0
8.846693413E1,1.004411316E-1,4.673132172E0,8.674461365E0,9.853655803E0
8.847692912E1,1.031355286E-1,4.683460693E0,8.669072571E0,9.853844947E0
8.848692412E1,1.038839722E-1,4.687651978E0,8.671018524E0,9.857557263E0
8.849691813E1,1.083746338E-1,4.687202911E0,8.671168213E0,9.857523744E0
8.850691313E1,1.109193420E-1,4.689148865E0,8.667875061E0,9.855581071E0
8.851690712E1,1.029858398E-1,4.686903534E0,8.670719147E0,9.856928596E0
8.852690113E1,9.864486694E-2,4.684358826E0,8.678353271E0,9.862391390E0
8.853689413E1,1.014889526E-1,4.674479370E0,8.671018524E0,9.851275026E0
8.854688913E1,9.729766846E-2,4.673281860E0,8.668922882E0,9.848819935E0
8.855688312E1,1.053808594E-1,4.676425323E0,8.670569458E0,9.851844175E0
8.856687812E1,1.011895752E-1,4.685556335E0,8.655151520E0,9.842577169E0
8.857687213E1,1.011895752E-1,4.674179993E0,8.658145294E0,9.839800703E0
8.858686713E1,9.894424438E-2,4.673132172E0,8.666677551E0,9.846789022E0
8.859686213E1,1.017883301E-1,4.677922211E0,8.665330353E0,9.847906742E0
8.860685612E1,9.999206543E-2,4.689148865E0,8.673114166E0,9.860072253E0
8.861685112E1,1.113684082E-1,4.688999176E0,8.660690002E0,9.849196288E0
8.862684513E1,1.028361511E-1,4.681963806E0,8.656798096E0,9.842332733E0
8.863684013E1,1.067280579E-1,4.676275635E0,8.663234711E0,9.845332922E0
8.864683513E1,1.032852173E-1,4.676575012E0,8.663384399E0,9.845570117E0
8.865683013E1,1.043330383E-1,4.677173767E0,8.657097473E0,9.840334166E0
8.866682513E1,1.050814819E-1,4.677622833E0,8.667875061E0,9.850038353E0
8.867682113E1,1.076261902E-1,4.681514740E0,8.660390625E0,9.845330337E0
8.868681713E1,1.050814819E-1,4.680766296E0,8.667276306E0,9.851004711E0
8.869681213E1,1.046324158E-1,4.685406647E0,8.674611053E0,9.859658225E0
8.870680613E1,1.115180969E-1,4.683909760E0,8.657546539E0,9.844011327E0
8.871680213E1,1.017883301E-1,4.681963806E0,8.663384399E0,9.848115312E0
8.872679713E1,1.074765015E-1,4.677323456E0,8.663683777E0,9.846233924E0
8.873679213E1,1.130149841E-1,4.683909760E0,8.665929108E0,9.851401439E0
8.874678613E1,9.804611206E-2,4.686005402E0,8.666677551E0,9.852895993E0
8.875678013E1,1.064286804E-1,4.677922211E0,8.677604828E0,9.858757976E0
8.876677413E1,1.140628052E-1,4.684209137E0,8.659342804E0,9.845762711E0
8.877676913E1,1.023870850E-1,4.683161316E0,8.660240936E0,9.845925863E0
8.878676313E1,1.004411316E-1,4.691693573E0,8.664132843E0,9.853389007E0
8.879675713E1,1.055305481E-1,4.683311005E0,8.674461365E0,9.858540391E0
8.880675213E1,1.041833496E-1,4.681963806E0,8.665030975E0,9.849588878E0
8.881674713E1,9.819580078E-2,4.677323456E0,8.662186890E0,9.844819899E0
8.882674213E1,1.001417542E-1,4.678371277E0,8.666827240E0,9.849420317E0
8.883673713E1,1.008901978E-1,4.684508514E0,8.671018524E0,9.856031712E0
8.884673312E1,9.939331055E-2,4.682412872E0,8.659642181E0,9.845012547E0
8.885672812E1,1.080752563E-1,4.684059448E0,8.675958252E0,9.860240604E0
8.886672154E1,9.684860229E-2,4.684358826E0,8.670270081E0,9.855261566E0
8.887671654E1,1.046324158E-1,4.680017853E0,8.663833466E0,9.847615212E0
8.888671154E1,1.037342834E-1,4.682412872E0,8.666378174E0,9.850982781E0
8.889670654E1,1.056802368E-1,4.688550110E0,8.673114166E0,9.859846844E0
8.890670154E1,1.077758789E-1,4.682712250E0,8.671766968E0,9.855909496E0
8.891669654E1,1.116677856E-1,4.675676880E0,8.676856384E0,9.857091898E0
8.892669254E1,1.071771240E-1,4.690196686E0,8.663085022E0,9.851825921E0
8.893668854E1,1.028361511E-1,4.691244507E0,8.672216034E0,9.860308374E0
8.894668354E1,1.083746338E-1,4.683610382E0,8.665629730E0,9.850943604E0
8.895667854E1,1.070274353E-1,4.679119720E0,8.673114166E0,9.855380539E0
8.896667354E1,1.077758789E-1,4.675976257E0,8.669521637E0,9.850734745E0
8.897666854E1,1.041833496E-1,4.678371277E0,8.672216034E0,9.854204327E0
8.898666354E1,1.128652954E-1,4.694088593E0,8.674760742E0,9.864009338E0
8.899665954E1,1.064286804E-1,4.688999176E0,8.664581909E0,9.852564133E0
8.900665454E1,1.022373962E-1,4.681664429E0,8.672814789E0,9.856274685E0
8.901664954E1,1.095721436E-1,4.683011627E0,8.666527863E0,9.851462285E0
8.902664454E1,1.091230774E-1,4.682263184E0,8.662486267E0,9.847546126E0
8.903663954E1,1.118174744E-1,4.686155090E0,8.668922882E0,9.855088869E0
8.904663454E1,1.101708984E-1,4.693040771E0,8.671467590E0,9.860584135E0
8.905662954E1,1.100212097E-1,4.684059448E0,8.669671326E0,9.854730766E0
8.906662454E1,1.050814819E-1,4.680466919E0,8.678203583E0,9.860478189E0
8.907661954E1,9.834548950E-2,4.690795441E0,8.662486267E0,9.851492376E0
8.908661554E1,9.864486694E-2,4.686454468E0,8.661139069E0,9.848244323E0
8.909661054E1,1.025367737E-1,4.686005402E0,8.665180664E0,9.851625062E0
8.910660454E1,1.085243225E-1,4.679269409E0,8.674311676E0,9.856521840E0
8.911660054E1,1.026864624E-1,4.688400421E0,8.678353271E0,9.864352920E0
8.912659654E1,9.699829102E-2,4.680466919E0,8.683143311E0,9.864743129E0
8.913659254E1,1.109193420E-1,4.682412872E0,8.672515411E0,9.856460671E0
8.914658854E1,1.142124939E-1,4.686155090E0,8.669072571E0,9.855248006E0
8.915658454E1,1.065783691E-1,4.680616608E0,8.668324127E0,9.851871596E0
8.916658054E1,1.043330383E-1,4.669389954E0,8.660989380E0,9.840062244E0
8.917657654E1,9.759704590E-2,4.684957581E0,8.672365723E0,9.857397219E0
8.918657254E1,9.340576172E-2,4.683460693E0,8.662186890E0,9.847690613E0
8.919656854E1,1.031355286E-1,4.673730927E0,8.667425995E0,9.847774931E0
8.920656454E1,9.999206543E-2,4.675227814E0,8.670569458E0,9.851219633E0
8.921656054E1,1.064286804E-1,4.683311005E0,8.657995605E0,9.844065061E0
8.922655754E1,1.079255676E-1,4.677922211E0,8.672515411E0,9.854294886E0
8.923655254E1,1.071771240E-1,4.677922211E0,8.676107941E0,9.857448562E0
8.924654754E1,1.062789917E-1,4.682412872E0,8.662037201E0,9.847191173E0
8.925654354E1,1.037342834E-1,4.679718475E0,8.659193115E0,9.843381087E0
8.926653954E1,1.055305481E-1,4.681365051E0,8.674161987E0,9.857352668E0
8.927653554E1,1.037342834E-1,4.686155090E0,8.670719147E0,9.856580586E0
8.928653154E1,1.046324158E-1,4.681963806E0,8.655899963E0,9.841561726E0
8.929652754E1,1.038839722E-1,4.684807892E0,8.667126617E0,9.852781367E0
8.930652354E1,1.049317932E-1,4.682412872E0,8.673712921E0,9.857448799E0
8.931651954E1,1.034349060E-1,4.687951355E0,8.670719147E0,9.857431573E0
8.932651454E1,1.007405090E-1,4.676724701E0,8.658444672E0,9.841268552E0
8.933650854E1,1.119671631E-1,4.681365051E0,8.667875061E0,9.851891872E0
8.934650354E1,1.080752563E-1,4.680317230E0,8.679550781E0,9.861625191E0
8.935649854E1,1.014889526E-1,4.682263184E0,8.677006073E0,9.860239496E0
8.936649354E1,1.020877075E-1,4.686304779E0,8.675209808E0,9.860585155E0
8.937648854E1,1.047821045E-1,4.685107269E0,8.676107941E0,9.860834570E0
8.938648454E1,1.107696533E-1,4.685107269E0,8.663833466E0,9.850102048E0
8.939647954E1,9.954299927E-2,4.690795441E0,8.664282532E0,9.853083906E0
8.940647454E1,1.068777466E-1,4.686304779E0,8.659043427E0,9.846416018E0
8.941646954E1,1.097218323E-1,4.680766296E0,8.656349030E0,9.841442502E0
8.942646454E1,9.550140381E-2,4.684508514E0,8.676407318E0,9.860719268E0
8.943646054E1,9.879455566E-2,4.676575012E0,8.671168213E0,9.852373947E0
8.944645554E1,1.079255676E-1,4.678670654E0,8.673263855E0,9.855308870E0
8.945645254E1,1.038839722E-1,4.680466919E0,8.672964478E0,9.855854874E0
8.946644754E1,1.023870850E-1,4.681963806E0,8.679700470E0,9.862477805E0
8.947644354E1,9.864486694E-2,4.681065674E0,8.670569458E0,9.853977947E0
8.948643854E1,1.082249451E-1,4.683011627E0,8.674012299E0,9.858032253E0
8.949643354E1,1.052311707E-1,4.685406647E0,8.663234711E0,9.849657085E0
8.950642954E1,1.032852173E-1,4.687502289E0,8.666527863E0,9.853529862E0
8.951642554E1,1.022373962E-1,4.677922211E0,8.675958252E0,9.857264341E0
8.952642154E1,1.031355286E-1,4.678970032E0,8.679700470E0,9.861064737E0
8.953641654E1,1.008901978E-1,4.674928436E0,8.679550781E0,9.858992671E0
8.954641154E1,1.047821045E-1,4.680167542E0,8.667575684E0,9.850980445E0
8.955640754E1,1.061293030E-1,4.680915985E0,8.665779419E0,9.849770090E0
8.956640254E1,1.113684082E-1,4.684807892E0,8.665330353E0,9.851283065E0
8.957639854E1,1.041833496E-1,4.681664429E0,8.669970703E0,9.853792569E0
8.958639354E1,1.032852173E-1,4.678820343E0,8.670120392E0,9.852563892E0
8.959638854E1,1.127156067E-1,4.679119720E0,8.671617279E0,9.854126669E0
8.960638354E1,1.080752563E-1,4.672533417E0,8.661139069E0,9.841726411E0
8.961637854E1,9.849517822E-2,4.684957581E0,8.668174438E0,9.853718939E0
8.962637354E1,1.068777466E-1,4.695286102E0,8.671317902E0,9.861485111E0
8.963636754E1,9.460327148E-2,4.688999176E0,8.670419769E0,9.857577899E0
8.964636154E1,1.017883301E-1,4.679568787E0,8.665929108E0,9.849215816E0
8.965635654E1,1.065783691E-1,4.674778748E0,8.665779419E0,9.846859815E0
8.966635254E1,1.047821045E-1,4.684957581E0,8.663234711E0,9.849438688E0
8.967634754E1,1.001417542E-1,4.677772522E0,8.669222260E0,9.851243512E0
8.968634254E1,1.050814819E-1,4.684358826E0,8.668623505E0,9.853897360E0
8.969633754E1,1.041833496E-1,4.686903534E0,8.672216034E0,9.858257952E0
8.970633254E1,1.044827271E-1,4.681963806E0,8.662037201E0,9.846958423E0
8.971632854E1,1.016386414E-1,4.682861938E0,8.659043427E0,9.844722414E0
8.972632454E1,1.016386414E-1,4.686005402E0,8.669222260E0,9.855170806E0
8.973631954E1,1.076261902E-1,4.679718475E0,8.670419769E0,9.853300329E0
8.974631454E1,1.113684082E-1,4.680317230E0,8.663683777E0,9.847699675E0
8.975630954E1,1.080752563E-1,4.676275635E0,8.669222260E0,9.850616664E0
8.976630554E1,1.031355286E-1,4.681065674E0,8.663683777E0,9.847965748E0
8.977630054E1,1.029858398E-1,4.676125946E0,8.673413544E0,9.854179948E0
8.978629554E1,1.070274353E-1,4.682861938E0,8.663983154E0,9.849124576E0
8.979628954E1,1.077758789E-1,4.684807892E0,8.668922882E0,9.854403308E0
8.980628354E1,9.939331055E-2,4.690346375E0,8.672964478E0,9.860504093E0
8.981627854E1,1.055305481E-1,4.680466919E0,8.671766968E0,9.854818599E0
8.982627354E1,1.014889526E-1,4.678820343E0,8.659193115E0,9.842930723E0
8.983626954E1,1.025367737E-1,4.686903534E0,8.673712921E0,9.859557514E0
8.984626454E1,1.035845947E-1,4.680317230E0,8.668174438E0,9.851565725E0
8.985625954E1,1.025367737E-1,4.686155090E0,8.663384399E0,9.850116374E0
8.986625475E1,1.058299255E-1,4.688999176E0,8.665480042E0,9.853347532E0
8.987624975E1,1.041833496E-1,4.689597931E0,8.663534088E0,9.851903665E0
8.988624475E1,1.073268127E-1,4.685107269E0,8.668773193E0,9.854409056E0
8.989623975E1,1.059796143E-1,4.687801666E0,8.669521637E0,9.856334083E0
8.990623475E1,1.058299255E-1,4.688101044E0,8.670120392E0,9.857001521E0
8.991622975E1,1.118174744E-1,4.679419098E0,8.671467590E0,9.854126872E0
8.992622475E1,1.008901978E-1,4.666545868E0,8.661288757E0,9.838940599E0
8.993621975E1,1.056802368E-1,4.674778748E0,8.671467590E0,9.851856415E0
8.994621575E1,1.104702759E-1,4.681065674E0,8.660390625E0,9.845148313E0
8.995620975E1,1.031355286E-1,4.686155090E0,8.667425995E0,9.853677478E0
8.996620475E1,1.115180969E-1,4.694537659E0,8.674161987E0,9.863681174E0
8.997619875E1,1.017883301E-1,4.680466919E0,8.662935333E0,9.847008684E0
8.998619375E1,1.047821045E-1,4.675826569E0,8.658893738E0,9.841279091E0
8.999618975E1,1.043330383E-1,4.686005402E0,8.670419769E0,9.856252380E0
9.000618375E1,9.684860229E-2,4.684807892E0,8.672515411E0,9.857450390E0
9.001617975E1,1.044827271E-1,4.677922211E0,8.665629730E0,9.848198387E0
9.002617475E1,1.059796143E-1,4.681664429E0,8.668922882E0,9.852889801E0
9.003616975E1,1.052311707E-1,4.684508514E0,8.664581909E0,9.850414879E0
9.004616475E1,1.082249451E-1,4.686304779E0,8.670719147E0,9.856700038E0
9.005615975E1,1.013392639E-1,4.684658203E0,8.678053894E0,9.862297476E0
9.006615475E1,9.954299927E-2,4.687651978E0,8.669371948E0,9.856064115E0
9.007614875E1,1.082249451E-1,4.679269409E0,8.659193115E0,9.843215951E0
9.008614375E1,1.032852173E-1,4.680766296E0,8.661438446E0,9.845849730E0
9.009613775E1,1.037342834E-1,4.686155090E0,8.662186890E0,9.849075695E0
9.010613375E1,1.007405090E-1,4.680915985E0,8.668324127E0,9.851952410E0
9.011612775E1,9.849517822E-2,4.680167542E0,8.659193115E0,9.843540772E0
9.012612275E1,1.071771240E-1,4.692442017E0,8.677604828E0,9.865663919E0
9.013611675E1,1.061293030E-1,4.676724701E0,8.674910431E0,9.855814951E0
9.014611175E1,1.119671631E-1,4.679269409E0,8.665629730E0,9.848920625E0
9.015610675E1,1.118174744E-1,4.688999176E0,8.656798096E0,9.845779283E0
9.016610075E1,1.050814819E-1,4.689298553E0,8.660091248E0,9.848743243E0
9.017609475E1,1.004411316E-1,4.679269409E0,8.649912415E0,9.834970026E0
9.018608975E1,1.088237000E-1,4.686753845E0,8.663534088E0,9.850600342E0
9.019608475E1,1.035845947E-1,4.672533417E0,8.666827240E0,9.846684351E0
9.020607975E1,1.050814819E-1,4.684209137E0,8.671467590E0,9.856328298E0
9.021607475E1,1.136137390E-1,4.681963806E0,8.666228485E0,9.850746638E0
9.022606975E1,1.004411316E-1,4.671635284E0,8.665929108E0,9.845435082E0
9.023606475E1,1.055305481E-1,4.680317230E0,8.675509186E0,9.858040663E0
9.024606075E1,1.059796143E-1,4.674479370E0,8.675808563E0,9.855538711E0
9.025605575E1,1.100212097E-1,4.675976257E0,8.676557007E0,9.856951868E0
9.026604975E1,1.041833496E-1,4.678371277E0,8.675958252E0,9.857497835E0
9.027604475E1,1.086740112E-1,4.685855713E0,8.665779419E0,9.852146301E0
9.028603875E1,1.052311707E-1,4.680766296E0,8.670719147E0,9.854035582E0
9.029603375E1,1.004411316E-1,4.690645752E0,8.667425995E0,9.855786086E0
9.030602775E1,9.729766846E-2,4.674030304E0,8.665480042E0,9.846144955E0
9.031602175E1,9.385482788E-2,4.677922211E0,8.668623505E0,9.850725781E0
9.032601675E1,1.067280579E-1,4.680167542E0,8.654702454E0,9.839676502E0
9.033601175E1,9.475296021E-2,4.682113495E0,8.670719147E0,9.854569266E0
9.034600575E1,9.864486694E-2,4.691992950E0,8.675658875E0,9.863649708E0
9.035599975E1,1.025367737E-1,4.688999176E0,8.674161987E0,9.860948902E0
9.036599475E1,1.094224548E-1,4.680616608E0,8.664432220E0,9.848478604E0
9.037598975E1,1.025367737E-1,4.691094818E0,8.654403076E0,9.844570940E0
9.038598375E1,1.013392639E-1,4.684658203E0,8.681047668E0,9.864931867E0
9.039597875E1,1.076261902E-1,4.676125946E0,8.659043427E0,9.841583730E0
9.040597275E1,1.082249451E-1,4.680466919E0,8.667276306E0,9.850896497E0
9.041596775E1,1.089733887E-1,4.689148865E0,8.671018524E0,9.858324123E0
9.042596175E1,1.023870850E-1,4.682113495E0,8.673712921E0,9.857279834E0
9.043595675E1,9.984237671E-2,4.676275635E0,8.673862610E0,9.854613888E0
9.044595275E1,1.026864624E-1,4.674479370E0,8.663833466E0,9.844963799E0
9.045594775E1,1.077758789E-1,4.677622833E0,8.665330353E0,9.847828244E0
9.046594175E1,1.052311707E-1,4.687053223E0,8.664881287E0,9.851888612E0
9.047593675E1,1.062789917E-1,4.686005402E0,8.666228485E0,9.852586361E0
9.048593175E1,9.969268799E-2,4.683311005E0,8.665330353E0,9.850446219E0
9.049592675E1,1.022373962E-1,4.682263184E0,8.669371948E0,9.853529874E0
9.050592075E1,1.013392639E-1,4.681215363E0,8.669521637E0,9.853154436E0
9.051591675E1,1.035845947E-1,4.675527191E0,8.662186890E0,9.844021840E0
9.052591175E1,1.104702759E-1,4.681963806E0,8.662785645E0,9.847682158E0
9.053590675E1,1.025367737E-1,4.680766296E0,8.668473816E0,9.852031527E0
9.054589975E1,1.067280579E-1,4.684807892E0,8.660540314E0,9.847018553E0
9.055589375E1,9.924362183E-2,4.689597931E0,8.665779419E0,9.853827225E0
9.056588875E1,1.104702759E-1,4.693040771E0,8.666827240E0,9.856506976E0
9.057588275E1,1.038839722E-1,4.683610382E0,8.665779419E0,9.851026902E0
9.058587675E1,1.029858398E-1,4.679568787E0,8.671018524E0,9.853706529E0
9.059587175E1,1.077758789E-1,4.684508514E0,8.669222260E0,9.854524354E0
9.060586475E1,1.071771240E-1,4.689148865E0,8.669222260E0,9.856724537E0
9.061585975E1,1.004411316E-1,4.686155090E0,8.664432220E0,9.851016377E0
9.062585375E1,1.041833496E-1,4.686753845E0,8.666527863E0,9.853183291E0
9.063584975E1,1.053808594E-1,4.684059448E0,8.657396851E0,9.843883292E0
9.064584575E1,9.984237671E-2,4.676575012E0,8.674910431E0,9.855678228E0
9.065584075E1,9.999206543E-2,4.681065674E0,8.659492493E0,9.844246263E0
9.066583575E1,1.038839722E-1,4.681664429E0,8.666378174E0,9.850628627E0
9.067583075E1,1.037342834E-1,4.682263184E0,8.673862610E0,9.857496736E0
9.068582675E1,1.031355286E-1,4.679868164E0,8.675509186E0,9.857802118E0
9.069582175E1,1.061293030E-1,4.678221588E0,8.671018524E0,9.853100167E0
9.070581675E1,1.092727661E-1,4.685556335E0,8.662486267E0,9.849114023E0
